Easting,Northing,Elevation,Ag,Al,As,Au,B,Ba,Be,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Fe,Ga,Ge,Hf,Hg,In,K,La,Li,Mg,Mn,Mo,Na,Nb,Ni,P,Pb,Pd,Pt,Rb,Re,S,Sb,Sc,Se,Sn,Sr,Ta,Te,Th,Ti,Tl,U,V,W,Y,Zn,Zr
518.1449658,7167.429061,0.5,49,2.16,12.3,0.4,4,330.8,,0.39,0.3,0.06,,19,38.2,,31.7,4.08,6.2,,,41,,0.19,2.9,,0.79,555,0.36,0.012,,54.7,0.061,16.49,,,,,0.03,0.22,5,0.1,,26,,0.06,5.6,0.003,0.09,0.5,50,0.1,,124.6,
512.188666,7195.122427,0.5,24,0.42,2.7,0.2,6,409.6,,0.09,5.21,0.06,,4.8,7.6,,9.08,1.16,1.4,,,5,,0.17,2.5,,2.84,185,0.35,0.005,,7.7,0.016,6.59,,,,,0.02,0.16,1.5,0.1,,29.6,,0.02,1.9,0.006,0.05,0.6,12,0.1,,17,
505.5295996,7187.95906,0.5,46,0.55,4.1,0.2,8,86.5,,0.12,0.04,0.07,,7.8,8,,15.28,1.03,2.1,,,9,,0.22,3.2,,0.21,122,0.24,0.002,,8.3,0.014,5.16,,,,,0.02,0.24,1.7,0.1,,7.6,,0.02,2.3,0.007,0.08,0.9,11,0.1,,12.1,
507.8874463,7190.871945,0.5,31,0.54,3.1,0.2,6,77.7,,0.12,0.04,0.04,,6.5,8.8,,12.46,1.27,1.8,,,8,,0.21,2.8,,0.22,124,0.28,0.002,,8,0.015,4.23,,,,,0.02,0.23,1.7,0.1,,6.5,,0.02,2.3,0.008,0.07,0.8,14,0.1,,8.1,
511.7891608,7190.70753,0.5,12,0.4,1.4,0.2,6,87.3,,0.1,0.23,0.02,,4.2,8.1,,5.29,1.36,1.4,,,13,,0.15,2.8,,0.29,143,0.18,0.002,,6.6,0.019,3.75,,,,,0.02,0.2,1.3,0.1,,4.6,,0.02,3.1,0.009,0.05,0.8,15,0.1,,7.9,
513.5053925,7189.564626,0.5,31,0.39,2.4,0.2,7,93.9,,0.2,0.15,0.03,,4.9,7.2,,12.24,1.29,1.4,,,5,,0.18,2.3,,0.23,152,0.22,0.002,,6.8,0.014,3.55,,,,,0.02,0.19,1.5,0.2,,5.8,,0.02,2.3,0.007,0.06,0.7,12,0.1,,6.3,
513.7989103,7194.360419,0.5,34,0.42,3.8,0.4,7,405.6,,0.11,4.2,0.12,,6.2,7.3,,12.81,1.35,1.5,,,14,,0.18,2.8,,1.83,268,1.82,0.005,,14.1,0.018,6.48,,,,,0.05,0.26,1.8,0.2,,43.1,,0.03,2.2,0.004,0.15,0.8,15,0.1,,25.2,
516.2932493,7184.519868,0.5,16,0.47,2,0.2,9,140.2,,0.1,0.05,0.03,,5.2,8,,9.14,1.12,1.7,,,11,,0.2,2.7,,0.2,134,0.24,0.003,,7.6,0.015,3.04,,,,,0.02,0.21,1.5,0.1,,5.1,,0.02,2.3,0.009,0.07,0.7,12,0.1,,8.9,
516.6512642,7186.140037,0.5,20,0.43,1.7,0.2,6,73.2,,0.11,0.03,0.01,,3.6,8,,6.36,1.1,1.5,,,8,,0.18,2.4,,0.17,66,0.18,0.002,,6.3,0.012,2.7,,,,,0.02,0.17,1.3,0.1,,4.4,,0.02,2.2,0.007,0.05,0.6,12,0.1,,6.1,
519.1104587,7190.543477,0.5,27,0.61,4.5,12.7,4,162.6,,0.19,2.71,0.11,,7.2,12.7,,19.77,1.72,2,,,29,,0.08,1.7,,1.68,263,0.35,0.006,,18.6,0.027,6.65,,,,,0.02,0.19,1.5,0.1,,14.9,,0.03,2.2,0.003,0.06,0.4,16,0.1,,38.2,
523.4669806,7185.327324,0.5,9,0.08,0.9,3.3,4,13.2,,0.03,17.16,0.08,,0.8,2,,3.25,0.1,0.2,,,7,,0.01,0.8,,11.77,82,0.16,0.016,,2,0.004,8.56,,,,,0.02,0.05,0.3,0.1,,59.1,,0.02,0.2,0.001,0.02,0.3,4,0.1,,22.2,
525.3715122,7184.6295,0.5,19,0.18,1.8,0.8,3,103.4,,0.08,0.8,0.01,,3.9,4.1,,8.44,1.22,0.7,,,8,,0.07,1.1,,0.61,130,0.27,0.001,,4.7,0.013,3.29,,,,,0.03,0.13,0.9,0.1,,5.1,,0.04,1.2,0.004,0.04,0.4,9,0.1,,5.3,
526.9565275,7183.234547,0.5,16,0.31,1.9,1.1,5,126.4,,0.09,0.44,0.03,,3.6,5.3,,9.66,1.02,1,,,5,,0.1,1.5,,0.33,159,0.19,0.002,,5.8,0.015,3.27,,,,,0.02,0.15,1.1,0.1,,5.1,,0.03,1.3,0.006,0.05,0.5,9,0.1,,5.9,
523.0154018,7182.415027,0.5,6,0.23,1,1.3,3,147.2,,0.05,0.05,0.03,,2.2,3.8,,7.16,0.61,0.8,,,5,,0.08,2,,0.1,142,0.13,0.002,,3.8,0.014,2.05,,,,,0.02,0.12,0.7,0.1,,3.9,,0.04,1.5,0.004,0.04,0.5,7,0.1,,5.7,
526.038445,7177.688555,0.5,32,0.39,3,0.2,5,99.8,,0.13,0.52,0.03,,5.8,6,,17.92,1.06,1.3,,,8,,0.14,1.9,,0.41,228,0.22,0.002,,6.8,0.019,5.19,,,,,0.04,0.21,1.4,0.1,,4.6,,0.02,1.8,0.005,0.07,0.5,8,0.1,,7.3,
528.4987173,7174.02291,0.5,29,0.53,3.5,0.2,6,111.6,,0.18,0.72,0.02,,9.2,8.8,,17.8,2.05,1.9,,,5,,0.14,2,,0.51,261,0.47,0.005,,12.3,0.024,6.2,,,,,0.05,0.27,2.2,0.1,,8.3,,0.02,2.1,0.005,0.08,0.9,12,0.1,,9.8,
541.6630402,7176.457183,0.5,77,0.82,12.8,1,2,338.8,,0.13,3.49,0.91,,16.3,14.3,,29.86,2.65,2.2,,,61,,0.07,2,,1.78,348,6.38,0.008,,60.2,0.041,9.11,,,,,0.14,0.78,2.4,1.2,,39.8,,0.04,2.6,0.001,0.45,2,30,0.1,,176.3,
492.4763811,7177.937799,0.5,89,0.73,7,0.9,4,402.8,,0.2,9.87,2.32,,20.6,17.4,,26.47,2.01,1.7,,,30,,0.05,5.1,,3.96,490,2.88,0.01,,81.2,0.066,10.74,,,,,0.06,0.9,2.4,0.8,,145,,0.05,1.8,0.002,0.13,1.3,32,0.1,,316.3,
494.9047424,7181.718486,0.5,102,0.78,7,1.2,2,384.7,,0.13,9.17,2.3,,19.4,16.9,,29.24,2.09,2,,,22,,0.05,5.1,,3.7,505,2.89,0.009,,74.4,0.062,11.28,,,,,0.06,0.93,2.5,0.8,,136.6,,0.03,1.9,0.002,0.14,1.4,32,0.1,,299.8,
503.7737461,7182.286024,0.5,17,0.32,2.8,0.2,4,175.6,,0.09,5.15,0.05,,5,5.1,,11.78,1.03,0.9,,,7,,0.09,2.1,,3.23,225,0.31,0.006,,7.2,0.016,7.12,,,,,0.02,0.14,1.3,0.2,,25.5,,0.02,1.3,0.004,0.05,0.4,8,0.1,,14.7,
497.8798246,7174.190232,0.5,16,0.87,2.5,0.2,9,110.8,,0.24,9.51,0.07,,8.5,12.8,,20.61,2.05,2.7,,,12,,0.18,7.2,,2.1,532,0.17,0.01,,15.1,0.036,17.13,,,,,0.02,0.25,3.4,0.1,,113,,0.03,3.7,0.007,0.09,0.4,12,0.1,,45.3,
500.8344908,7178.450095,0.5,6,0.33,2.7,0.2,5,195.4,,0.09,13.88,0.05,,4.2,5.4,,9.27,0.93,1,,,11,,0.07,4.2,,7.38,272,0.24,0.012,,7.3,0.018,8.81,,,,,0.02,0.11,1.7,0.1,,83.7,,0.02,1.4,0.003,0.05,0.3,7,0.1,,20.3,
508.6976785,7175.541558,0.5,38,0.63,6.5,0.3,3,333,,0.13,9.55,0.18,,8.3,10.7,,16.33,1.75,1.7,,,26,,0.06,2.2,,3.86,318,2.59,0.01,,23.8,0.028,7.8,,,,,0.05,0.27,1.9,0.5,,80.8,,0.04,1.8,0.001,0.13,0.9,21,0.1,,57.5,
502.5986299,7173.029366,0.5,10,0.09,3.2,0.2,3,290,,0.02,16.83,0.06,,1.5,2.7,,3.83,0.28,0.2,,,5,,0.02,1.9,,11.27,115,0.35,0.017,,3.6,0.01,7.72,,,,,0.02,0.08,0.7,0.3,,71.8,,0.03,0.4,0.001,0.03,0.3,5,0.1,,13.9,
505.5846228,7175.664589,0.5,11,0.43,2.4,0.4,6,164,,0.11,14.79,0.07,,5,7.5,,12.81,1.15,1.3,,,8,,0.09,4.8,,5.36,324,0.21,0.012,,8.1,0.022,10.49,,,,,0.02,0.13,2.1,0.3,,161.6,,0.04,1.8,0.004,0.04,0.3,8,0.1,,29.3,
515.5379527,7170.43695,0.5,18,0.33,2.7,0.2,5,173.6,,0.1,8.86,0.09,,5.5,5.8,,13.14,1.28,1,,,13,,0.09,2.3,,4.59,265,0.7,0.008,,10.3,0.016,6.1,,,,,0.03,0.17,1.6,0.4,,53.6,,0.02,1.4,0.003,0.05,0.5,9,0.1,,24,
515.7225621,7163.194031,0.5,31,0.44,3.9,1.1,3,298.9,,0.12,10.79,0.16,,7,7.6,,15.44,1.4,1.3,,,15,,0.09,2.2,,5.37,332,1.39,0.01,,14.8,0.022,8.38,,,,,0.05,0.2,2,0.3,,58.5,,0.03,1.5,0.002,0.1,0.7,12,0.1,,36.8,
511.7907875,7168.486489,0.5,21,0.3,3.7,0.7,4,228.6,,0.07,14.45,0.11,,5,6,,9.79,0.9,1,,,23,,0.05,3.4,,7.55,256,0.54,0.013,,11.1,0.019,9.47,,,,,0.03,0.14,1.5,0.3,,78.7,,0.04,1.2,0.001,0.06,0.5,8,0.1,,35.9,
514.8157465,7172.797071,0.5,10,0.25,2.9,0.5,3,247.9,,0.07,12.63,0.05,,4.2,5.4,,10.23,0.89,0.9,,,9,,0.07,2.5,,6.73,280,0.6,0.01,,8,0.014,6.25,,,,,0.02,0.11,1.4,0.4,,63.3,,0.05,1.2,0.003,0.04,0.5,8,0.1,,16.7,
517.3298073,7170.863481,0.5,17,0.38,2.9,0.2,6,114.3,,0.11,6.78,0.04,,6.2,7.1,,16.95,1.3,1.2,,,10,,0.1,2.6,,3.55,315,0.3,0.006,,8.9,0.019,6.6,,,,,0.03,0.15,1.9,0.4,,37.7,,0.02,1.8,0.005,0.05,0.4,8,0.1,,20.2,
521.6937016,7169.227716,0.5,31,0.42,3.9,2.8,5,120.5,,0.28,6.61,0.06,,9.2,6.4,,18.07,2.03,1.3,,,10,,0.11,2.4,,4.36,343,0.52,0.008,,10.4,0.021,7.92,,,,,0.04,0.23,2.1,0.2,,26.5,,0.02,1.7,0.003,0.09,0.6,10,0.1,,12.9,
522.9428806,7165.975999,0.5,5,0.1,2.2,1.3,4,18.6,,0.04,19.2,0.06,,1.3,2.3,,3.28,0.18,0.3,,,8,,0.02,1.7,,10.51,64,0.27,0.022,,4.2,0.005,4.55,,,,,0.02,0.07,0.6,0.2,,67.4,,0.03,0.4,0.001,0.04,0.6,4,0.1,,11.3,
520.7169463,7162.667888,0.5,29,0.43,5.4,0.9,3,322.9,,0.09,16.02,0.32,,8,7.3,,12.86,1.13,1.2,,,20,,0.04,2,,6.29,200,2.96,0.013,,31.5,0.019,6.05,,,,,0.08,0.16,1.6,0.5,,133.9,,0.04,1.5,0.001,0.12,1.4,14,0.1,,70.5,
502.5700399,7123.233558,0.5,51,1.31,7.5,0.2,2,70.8,,0.31,0.98,0.11,,41.6,16.6,,42.46,3.74,3,,,11,,0.11,5.5,,0.83,1105,0.75,0.006,,56.4,0.024,17.02,,,,,0.11,0.3,3,0.3,,16.1,,0.05,3.7,0.002,0.06,1.8,17,0.1,,65.4,
500.5355463,7119.851562,0.5,55,0.53,5.5,0.3,2,83.7,,0.26,2.59,0.15,,14.9,8.9,,28.13,2.44,1.6,,,23,,0.14,5,,1.57,495,0.46,0.006,,23.4,0.036,29.67,,,,,0.14,0.14,2.6,0.2,,13.6,,0.04,3.5,0.002,0.08,1,10,0.1,,42.1,
547.2907969,7119.767634,0.5,68,1.86,14.8,0.3,1,56.4,,0.43,1.25,0.22,,60.4,22,,62.4,4.83,4.8,,,27,,0.06,10.2,,1.27,2316,1.04,0.007,,76.9,0.037,24.57,,,,,0.06,0.59,3.8,0.6,,17.4,,0.04,5.3,0.001,0.05,2,17,0.1,,120.9,
498.3475682,7116.839849,0.5,82,1.54,14.7,1,1,56,,0.37,0.75,0.28,,33.7,19.1,,54.26,4.82,4.1,,,35,,0.05,8.3,,0.91,1104,1.65,0.005,,51.9,0.039,33.7,,,,,0.06,0.76,4.2,0.5,,13.6,,0.04,4.7,0.001,0.05,1.7,16,0.1,,115.3,
494.3241566,7115.660054,0.5,114,3,22.6,0.3,1,51.4,,0.53,0.15,0.31,,114.1,29,,161.35,6.33,5.7,,,28,,0.04,27.6,,0.71,2738,1.44,0.006,,104.8,0.066,28.35,,,,,0.08,0.48,3.7,0.9,,15.2,,0.08,6.6,0.001,0.06,3.8,18,0.1,,249.3,
493.2871321,7119.927898,0.5,61,1.69,12.7,0.2,1,45.7,,0.35,2.59,0.37,,64.1,19.2,,64.19,4.23,3.9,,,31,,0.03,12.7,,2.03,1973,0.87,0.006,,88.9,0.035,31.55,,,,,0.13,0.82,3.2,0.2,,23.1,,0.07,4.5,0.001,0.03,1.9,13,0.1,,130.1,
494.0056773,7121.911101,0.5,50,0.33,4.8,0.2,1,81,,0.18,3.39,0.07,,13.4,5.4,,22.09,1.73,0.7,,,13,,0.08,4.3,,1.96,378,0.38,0.004,,20.3,0.02,25.84,,,,,0.09,0.29,2,0.2,,14.4,,0.03,2.7,0.001,0.03,1,7,0.1,,29.8,
499.6509914,7124.954202,0.5,59,1.7,12.2,2.8,1,50.5,,0.44,1.81,0.24,,50.7,21.3,,56.28,4.77,4.3,,,41,,0.04,11.7,,1.57,1520,0.79,0.006,,71.3,0.034,34.19,,,,,0.08,0.84,3.8,0.2,,26.8,,0.06,5.8,0.001,0.03,1.9,15,0.1,,129.1,
499.7122594,7127.004632,0.5,47,0.49,7.9,0.8,2,59.3,,0.31,2.2,0.05,,15.7,9.8,,36.1,3.02,1.6,,,14,,0.08,5.2,,1.22,435,0.42,0.006,,26.2,0.027,18.94,,,,,0.08,0.61,3.4,0.1,,23.6,,0.02,3.9,0.002,0.05,0.9,10,0.1,,33.7,
507.3867293,7126.23007,0.5,23,0.37,3.2,0.5,2,205.5,,0.11,9.65,0.12,,5,7.9,,11.79,1.42,1.2,,,5,,0.03,3.8,,4.58,248,0.52,0.011,,9.7,0.028,10.99,,,,,0.03,0.25,1.8,0.2,,103.1,,0.03,1.9,0.003,0.03,0.5,13,0.1,,32.7,
493.4524666,7129.637041,0.5,25,0.22,1.2,0.4,2,50,,0.2,0.06,0.02,,6.5,5.3,,11.92,0.88,0.7,,,5,,0.09,1.2,,0.05,129,0.5,0.003,,9.9,0.008,7.57,,,,,0.05,0.11,1,0.2,,7.6,,0.02,1.8,0.002,0.03,0.9,7,0.1,,9.2,
503.9585116,7129.721772,0.5,145,0.97,6,1.1,7,672.4,,0.23,3.92,0.42,,8.9,15.4,,26.07,2.22,2.6,,,47,,0.08,5.4,,0.67,455,0.95,0.009,,19.2,0.074,16.47,,,,,0.14,0.54,1.8,0.9,,46.5,,0.03,0.8,0.003,0.09,0.7,24,0.1,,76.3,
502.0210729,7134.207482,0.5,21,0.32,3.1,0.4,3,131.7,,0.08,9.7,0.15,,4.8,6.2,,7.65,1.02,0.9,,,6,,0.05,3.8,,6.04,283,0.49,0.01,,8.3,0.02,11.33,,,,,0.02,0.19,1.4,0.2,,44.9,,0.02,1.3,0.002,0.05,0.5,10,0.1,,44.4,
507.0919354,7136.384709,0.5,11,0.17,12.4,0.4,3,706.5,,0.05,17.59,0.07,,3.9,4.8,,15.15,0.83,0.5,,,10,,0.04,2,,8.95,205,0.77,0.016,,8.1,0.009,8.76,,,,,0.02,0.17,1.6,0.4,,119.8,,0.02,0.8,0.001,0.06,0.8,9,0.1,,30,
507.9459544,7132.952269,0.5,16,0.15,11,0.3,4,504.6,,0.05,15.88,0.27,,3.6,4,,12.32,0.84,0.5,,,5,,0.04,2.6,,9.64,205,0.49,0.018,,7.2,0.01,19.29,,,,,0.02,0.15,1.4,0.2,,82.9,,0.02,1,0.001,0.06,0.6,8,0.1,,89.3,
513.7663677,7137.209753,0.5,26,0.44,6.9,0.4,4,477.2,,0.08,14.92,0.23,,7.1,9.9,,15.99,1.44,1.2,,,12,,0.06,2.7,,7.51,420,0.72,0.015,,14.9,0.019,16.9,,,,,0.03,0.21,2.4,0.3,,99.5,,0.02,1.2,0.002,0.07,0.8,18,0.1,,62.7,
516.0602411,7134.99433,0.5,88,0.68,10.2,0.2,7,208.1,,0.22,6.97,0.31,,10.5,9.6,,26.04,2.41,2,,,12,,0.21,4.9,,3.84,414,0.6,0.008,,14.6,0.017,40.7,,,,,0.15,0.44,3.8,0.3,,34.2,,0.03,2.2,0.002,0.18,0.3,16,0.1,,144.5,
514.2949173,7137.446193,0.5,50,0.5,10.1,0.5,6,388,,0.11,12.22,0.32,,7.4,9.1,,17.43,1.5,1.5,,,14,,0.11,3.3,,6.37,359,0.8,0.01,,14.1,0.022,42.74,,,,,0.04,0.4,2.5,0.3,,187.4,,0.02,1.6,0.002,0.09,0.7,16,0.1,,107.8,
490.9663388,7099.528931,0.5,54,0.1,3.4,0.2,3,29.4,,0.03,17.97,0.18,,1.9,3.3,,3.82,0.45,0.3,,,77,,0.02,4,,11.83,155,1.08,0.025,,5.5,0.011,34.14,,,,,0.02,0.27,0.9,0.2,,92.4,,0.02,0.9,0.002,0.07,0.5,5,0.1,,63.2,
496.1010673,7102.756527,0.5,135,0.35,6.6,0.2,4,689.3,,0.07,15.85,2.22,,12.8,8.1,,19.02,1.31,1.1,,,28,,0.06,7.3,,5.42,382,2.7,0.011,,60.2,0.091,13.81,,,,,0.05,1.03,1.9,0.9,,235.9,,0.06,2,0.001,0.12,1.5,25,0.1,,244.8,
494.2684864,7105.779225,0.5,229,0.78,11.4,0.9,4,826.8,,0.1,9.38,6.64,,33.7,15.5,,43.55,2.1,1.5,,,62,,0.07,5.9,,3.22,756,5.27,0.009,,186.8,0.087,15.21,,,,,0.09,2.24,2.6,1.8,,148.9,,0.05,2.3,0.001,0.28,2.8,47,0.1,,799.4,
491.2903491,7112.223743,0.5,80,0.16,3.3,0.2,2,47.5,,0.11,10.85,0.19,,6.3,5.6,,14.54,1.48,0.4,,,21,,0.05,5.3,,7.03,495,0.78,0.01,,10.9,0.039,30.95,,,,,0.06,0.26,1.9,0.6,,54.8,,0.03,3,0.002,0.06,1.2,10,0.1,,38.2,
500.6774336,7101.509446,0.5,44,0.21,3.4,0.2,2,350,,0.03,21.37,1.46,,4.2,4.8,,11.6,0.66,0.5,,,9,,0.02,4.9,,5.95,149,2.56,0.01,,28.5,0.022,11.18,,,,,0.02,0.66,1.2,0.4,,369.8,,0.05,1.2,0.002,0.12,1.6,14,0.1,,147.8,
499.6070082,7099.091297,0.5,78,0.41,6,0.4,2,35.9,,0.05,15.24,0.19,,4.6,8.3,,9.39,1.12,1.7,,,38,,0.09,8.6,,7.5,275,0.81,0.011,,9.4,0.07,47.24,,,,,0.02,0.39,2.3,0.2,,140.8,,0.02,1.9,0.005,0.1,0.6,16,0.1,,93,
504.198364,7104.090779,0.5,338,0.51,98.8,0.3,1,36.8,,0.73,0.04,0.03,,6.3,7.9,,44.21,4.21,1.7,,,265,,0.04,7.9,,0.12,140,3.1,0.007,,12.8,0.035,65.91,,,,,0.07,3.91,1.9,1.2,,14.2,,0.13,7.8,0.001,0.07,1.5,10,0.1,,30.8,
507.5987355,7106.926548,0.5,35,0.38,5.4,0.2,2,298.5,,0.1,12.58,0.19,,6.8,8.3,,13.18,1.28,1.2,,,22,,0.02,5,,6.31,309,0.8,0.01,,12.4,0.03,15.09,,,,,0.02,0.6,1.4,0.2,,104.8,,0.02,2,0.002,0.04,0.7,12,0.1,,43.6,
510.4256615,7099.940013,0.5,62,1.97,13.9,0.5,1,44.5,,0.27,1.42,0.36,,55.7,30.6,,123.33,5.33,4.8,,,84,,0.06,4.5,,1.56,774,3.14,0.026,,112.9,0.04,18.45,,,,,0.43,0.68,3.2,0.7,,90.2,,0.07,4.4,0.001,0.08,0.4,31,0.1,,112.5,
508.1457301,7098.745334,0.5,97,1.97,19.6,0.5,1,40.5,,0.61,0.09,0.17,,52.4,26.3,,70.4,5.36,5.7,,,58,,0.04,16.3,,0.82,2241,1.04,0.007,,70.3,0.039,49.48,,,,,0.02,0.6,3.7,0.3,,20.8,,0.08,6.3,0.001,0.06,2.2,18,0.1,,118.6,
510.8136832,7113.241093,0.5,163,0.52,8.1,0.7,4,766.8,,0.09,11.83,3.58,,18.9,10.7,,25.58,1.44,1.2,,,38,,0.06,5.8,,3.77,453,3.75,0.01,,107.7,0.072,13.22,,,,,0.07,1.53,2,1.4,,192.3,,0.03,2.1,0.001,0.19,1.8,34,0.1,,406.6,
512.1951721,7116.553652,0.5,38,1,6.4,0.6,2,98.7,,0.24,4.05,0.1,,19.4,15.9,,35.89,3,2.9,,,13,,0.06,5.4,,2.16,630,0.52,0.006,,31.7,0.029,18.75,,,,,0.11,0.37,3.1,0.2,,47.6,,0.02,3.9,0.002,0.04,0.8,15,0.1,,59.7,
537.5976322,7099.346008,0.5,42,0.29,3.1,0.2,2,222.8,,0.08,18.26,0.23,,5.2,6.1,,15.07,1.02,0.8,,,14,,0.04,5,,4.25,213,1.05,0.009,,11.2,0.032,7.16,,,,,0.02,0.3,1.6,0.5,,309.5,,0.02,1.7,0.002,0.05,0.8,14,0.1,,38.2,
540.2227119,7100.594658,0.5,33,0.67,4.7,0.6,5,182,,0.19,11.05,0.12,,9.2,11.1,,22.35,1.91,1.9,,,12,,0.08,3.6,,3.47,416,0.62,0.009,,15.6,0.025,11.27,,,,,0.08,0.27,2.8,0.4,,186.7,,0.08,1.8,0.002,0.05,0.3,17,0.1,,36.4,
535.3684174,7105.37345,0.5,53,1.01,5.6,0.9,5,230.5,,0.2,7.83,0.19,,13.3,17,,36.82,2.62,3,,,15,,0.1,4.6,,3.48,544,0.59,0.013,,23.2,0.033,18.4,,,,,0.06,0.44,3.9,0.3,,84.2,,0.06,2,0.002,0.08,0.4,25,0.1,,58.1,
539.2535894,7113.836459,0.5,39,0.59,6,0.3,2,140.2,,0.15,10.98,0.66,,10.7,9.8,,20.77,1.78,1.6,,,13,,0.04,6.5,,4.78,366,0.88,0.01,,25.3,0.041,11.39,,,,,0.03,0.52,1.9,0.4,,150,,0.04,3.5,0.002,0.05,0.9,13,0.1,,92.5,
547.3296625,7112.773536,0.5,45,0.52,4.1,0.3,3,100.2,,0.13,0.05,0.06,,14.2,5,,11.29,1.14,1.6,,,8,,0.12,2.8,,0.22,349,0.34,0.003,,13.7,0.016,3.54,,,,,0.02,0.23,1.4,0.3,,4.5,,0.04,2.1,0.002,0.05,0.8,8,0.1,,9.3,
548.6437647,7116.161969,0.5,73,1.3,8,0.5,4,145.8,,0.3,1.27,0.15,,73.8,10.4,,43.16,3.52,2.7,,,10,,0.13,6.3,,1,1512,0.99,0.006,,52.9,0.029,18.41,,,,,0.09,0.58,3.8,0.4,,16.9,,0.04,2.9,0.006,0.07,1.5,19,0.1,,83,
515.1014904,7109.637345,0.5,77,1.08,15.7,0.2,2,145.1,,0.22,7.01,0.18,,20.4,18,,80.4,3.64,3,,,49,,0.05,5.8,,2.67,538,2,0.014,,38.3,0.039,28.13,,,,,0.1,0.89,4,0.8,,168.3,,0.06,2.9,0.001,0.06,0.7,23,0.1,,60,
537.5013354,7169.065651,0.5,19,0.44,2.4,0.2,5,94.4,,0.14,0.22,0.01,,6.5,7.7,,13.43,1.61,1.4,,,5,,0.13,2.1,,0.29,226,0.26,0.002,,8.2,0.017,5.62,,,,,0.02,0.2,1.8,0.2,,5,,0.02,2.3,0.007,0.07,0.6,12,0.1,,9.6,
544.872602,7167.622186,0.5,10,0.09,2.5,0.2,4,17.2,,0.02,17.41,0.03,,1.4,2.5,,2.8,0.25,0.3,,,5,,0.02,1.8,,11.36,144,0.43,0.015,,1.8,0.008,5.98,,,,,0.02,0.06,0.7,0.2,,71.4,,0.02,0.4,0.002,0.05,0.3,5,0.1,,14.8,
539.3531013,7161.392155,0.5,20,0.25,2.1,0.9,3,82.5,,0.14,0.04,0.06,,7.3,6.1,,10.45,1.17,0.7,,,7,,0.05,2.4,,0.08,328,0.35,0.001,,6.7,0.009,7.07,,,,,0.02,0.17,1.3,0.1,,3,,0.02,0.9,0.003,0.06,0.4,8,0.1,,10.5,
542.1934098,7162.306301,0.5,35,0.28,2.6,0.4,4,60.7,,0.14,8.13,0.11,,6.6,5.4,,11.83,1.3,0.9,,,12,,0.06,2.4,,4.84,477,0.38,0.007,,7.2,0.014,9.29,,,,,0.02,0.16,1.6,0.1,,27.6,,0.02,1.1,0.003,0.05,0.4,8,0.1,,30.7,
547.1229248,7158.226969,0.5,9,0.09,3,0.3,3,122.8,,0.03,18.14,0.07,,1.4,2.4,,2.53,0.38,0.2,,,8,,0.02,1.5,,10.94,165,0.26,0.013,,3.2,0.007,6.61,,,,,0.02,0.06,0.7,0.2,,66.6,,0.02,0.3,0.001,0.02,0.3,5,0.1,,17.4,
547.788427,7159.00418,0.5,17,0.27,2.7,0.2,4,53.5,,0.1,10.43,0.14,,4.9,5,,9.05,1.02,0.8,,,9,,0.06,2.8,,6.23,386,0.43,0.009,,11.5,0.013,8.84,,,,,0.02,0.14,1.4,0.1,,35.4,,0.03,1,0.004,0.05,0.3,9,0.1,,36,
548.3478019,7144.277235,0.5,23,0.08,2.6,0.2,4,727.7,,0.05,19.23,0.07,,1.3,2.1,,3.14,0.24,0.2,,,5,,0.02,1.5,,11.91,93,0.5,0.018,,3.9,0.006,14.9,,,,,0.03,0.11,0.6,0.1,,84.3,,0.04,0.4,0.001,0.06,0.6,4,0.1,,15.6,
546.7487627,7143.195791,0.5,16,0.12,2.4,0.2,4,647,,0.07,17.57,0.05,,1.9,3.2,,4.26,0.53,0.3,,,5,,0.04,1.8,,10.39,193,0.23,0.014,,3.6,0.01,11.27,,,,,0.03,0.08,1,0.1,,66.2,,0.02,0.6,0.002,0.03,0.3,5,0.1,,21.5,
541.4744268,7139.924475,0.5,30,0.12,3.1,0.2,4,197.7,,0.04,18.23,0.13,,1.8,3,,4.24,0.37,0.3,,,19,,0.04,2,,11.22,127,0.56,0.017,,5.3,0.008,22.63,,,,,0.02,0.14,0.7,0.2,,68.4,,0.02,0.5,0.002,0.06,0.7,5,0.1,,40.2,
544.8193626,7144.019556,0.5,25,0.12,3.1,0.2,4,757,,0.05,16.64,0.08,,2.1,2.9,,4.46,0.53,0.3,,,13,,0.05,1.7,,10.04,173,0.27,0.014,,3.5,0.009,15.56,,,,,0.04,0.09,0.9,0.1,,68.5,,0.02,0.6,0.002,0.04,0.3,5,0.1,,30.8,
540.1112054,7139.905218,0.5,20,0.09,2.3,0.3,4,784.4,,0.03,19.18,0.31,,1.4,2,,2.82,0.25,0.2,,,8,,0.04,1.9,,11.9,82,0.09,0.021,,3.8,0.006,19.18,,,,,0.04,0.1,0.7,0.1,,75.7,,0.02,0.5,0.001,0.04,0.9,5,0.1,,94.5,
536.5952854,7143.995971,0.5,21,0.33,3.4,0.2,3,84.7,,0.12,0.75,0.06,,4.7,6.1,,6.92,1.08,1.3,,,5,,0.11,2.2,,0.55,197,0.17,0.002,,6.8,0.014,7.35,,,,,0.02,0.18,1.3,0.2,,5,,0.03,1.7,0.007,0.08,0.6,9,0.1,,10.7,
