DHID,FROM,TO,x,y,z,startx,starty,startz,endx,endy,endz,CU,ELEM_A,ELEM_B,ELEM_C,ELEM_D,DENSITY,GEOCODE
DDH-0004,125,130,898.7779807,12326.18616,1128.966938,898.7884713,12324.60443,1130.902919,898.7674901,12327.76788,1127.030956,0.66248,0.9738,18.1534,589.152,1.968,4.4718,OR2
DDH-0004,130,135,898.7569995,12329.34961,1125.094975,898.7674901,12327.76788,1127.030956,898.746509,12330.93134,1123.158993,0.5506492,1.596656109,38.070416,240.5622,2.786756,4.243108,OR2
DDH-0004,135,140,898.7360184,12332.51307,1121.223011,898.746509,12330.93134,1123.158993,898.7255278,12334.0948,1119.28703,1.4268844,2.463288,108.3417795,711.07186,4.24392,4.084744,OR2
DDH-0004,140,145,898.7150372,12335.67653,1117.351048,898.7255278,12334.0948,1119.28703,898.7045467,12337.25825,1115.415067,0.929815,0.5063448276,6.42121,158.363662,2.574112676,4.23502,OR2
DDH-0004,145,150,898.6940561,12338.83998,1113.479085,898.7045467,12337.25825,1115.415067,898.6835655,12340.42171,1111.543103,1.4585,0.8405,0.9684,161.878,1.249,4.43,OR5
DDH-0004,150,155,898.6730749,12342.00344,1109.607122,898.6835655,12340.42171,1111.543103,898.6625844,12343.58517,1107.67114,3.17807575,,0,145.2492,0.96473,4.475124,OR5
DDH-0004,155,155.4,898.6617451,12343.71171,1107.516262,898.6625844,12343.58517,1107.67114,898.6609059,12343.83825,1107.361383,4.1623,,0,77.03,0.514,4.533,OR5
DDH-0005,0,5,742.7561402,12194.8679,1154.33901,742.768,12192.952,1155.945,742.7413054,12196.78149,1152.7303,,,,,,,D
DDH-0005,5,10,742.7234958,12198.69277,1151.118876,742.7413054,12196.78149,1152.7303,742.7027113,12200.60173,1149.504743,,,,,,,B
DDH-0005,10,15,742.678952,12202.50837,1147.887906,742.7027113,12200.60173,1149.504743,742.652218,12204.41268,1146.268372,,,,,,,B
DDH-0005,15,20,742.6225095,12206.31465,1144.646146,742.652218,12204.41268,1146.268372,742.5898264,12208.21428,1143.021233,,,,,,,B
DDH-0005,20,25,742.554169,12210.11156,1141.393639,742.5898264,12208.21428,1143.021233,742.5155373,12212.00648,1139.76337,,,,,,,D
DDH-0005,25,30,742.4739315,12213.89904,1138.130431,742.5155373,12212.00648,1139.76337,742.4293517,12215.78923,1136.494828,,,,,,,D
DDH-0005,30,35,742.381798,12217.67704,1134.856566,742.4293517,12215.78923,1136.494828,742.3312707,12219.56247,1133.215652,,,,,,,D
DDH-0005,35,40,742.27777,12221.44551,1131.572091,742.3312707,12219.56247,1133.215652,742.2212959,12223.32615,1129.925888,,,,,,,D
DDH-0005,40,45,742.1618487,12225.2044,1128.277049,742.2212959,12223.32615,1129.925888,742.0994286,12227.08023,1126.625581,,,,,,,C
DDH-0005,45,50,742.0340358,12228.95365,1124.971488,742.0994286,12227.08023,1126.625581,741.9656705,12230.82465,1123.314776,,,,,,,C
DDH-0005,50,55,741.8943331,12232.69322,1121.655451,741.9656705,12230.82465,1123.314776,741.8200236,12234.55935,1119.99352,,,,,,,C
DDH-0005,55,60,741.7427424,12236.42304,1118.328986,741.8200236,12234.55935,1119.99352,741.6624897,12238.28429,1116.661857,0.0468,,0,19.28,0.044,3.205,C
DDH-0005,60,65,741.5792659,12240.14308,1114.992138,741.6624897,12238.28429,1116.661857,741.4938467,12242.0006,1113.321113,4.404224186,0.6546596386,65.20011,374.17532,2.82507,4.43116,OR1
DDH-0005,65,70,741.4078318,12243.8593,1111.651424,741.4938467,12242.0006,1113.321113,741.3212697,12245.71923,1109.983151,4.99146,0.668,37.9572,331.238,3.6388,4.51175,OR2
DDH-0005,70,75,741.2341605,12247.58042,1108.316296,741.3212697,12245.71923,1109.983151,741.1465042,12249.44285,1106.650859,3.7845,0.4694,32.3245,574.048,1.954,4.4314,OR3
DDH-0005,75,80,741.0583009,12251.30652,1104.986842,741.1465042,12249.44285,1106.650859,740.9695506,12253.17143,1103.324246,3.64368,0.45942,17.96803,205.0635,1.50861,4.31662,OR3
DDH-0005,80,85,740.8802534,12255.03758,1101.663071,740.9695506,12253.17143,1103.324246,740.7904094,12256.90497,1100.003318,3.6844,0.4432,16.267,92.482,0.978,4.1722,OR3
DDH-0005,85,90,740.7000186,12258.7736,1098.34499,740.7904094,12256.90497,1100.003318,740.609081,12260.64347,1096.688086,3.15378,0.3718,14.617,65.436,0.5002,4.3856,OR3
DDH-0005,90,95,740.5175967,12262.51457,1095.032608,740.609081,12260.64347,1096.688086,740.4255659,12264.38691,1093.378556,2.4434,0.33075,8.2426,69.306,0.7146,4.4605,OR3
DDH-0005,95,100,740.3329884,12266.26047,1091.725933,740.4255659,12264.38691,1093.378556,740.2398644,12268.13528,1090.074738,1.9393,0.3056,4.1296,57.76,0.5148,4.5454,OR3
DDH-0005,100,105,740.146194,12270.01131,1088.424972,740.2398644,12268.13528,1090.074738,740.0519772,12271.88857,1086.776638,4.8139,0.424,14.29925,100.2,1.32025,4.5394,OR3
DDH-0005,105,110,739.957214,12273.76707,1085.129735,740.0519772,12271.88857,1086.776638,739.8619045,12275.64678,1083.484266,6.04318,0.2086,2.4084,53.888,0.6038,4.3478,OR3
DDH-0005,110,115,739.7579844,12277.52613,1081.838901,739.8619045,12275.64678,1083.484266,739.6373922,12279.40346,1080.19236,7.5897,0.2326,3.3722,42.38,0.523,4.7076,OR3
DDH-0005,115,120,739.5001337,12281.27867,1078.54472,739.6373922,12279.40346,1080.19236,739.3462149,12283.15168,1076.896054,5.46174,0.2524,11.3598,61.586,0.5286,4.5494,OR3
DDH-0005,120,125,739.1756429,12285.02242,1075.246438,739.3462149,12283.15168,1076.896054,738.9884253,12286.89078,1073.595945,10.16274,0.139,20.1618,77.00333333,0.9236,4.4064,OR3
DDH-0005,125,130,738.7845707,12288.7567,1071.944652,738.9884253,12286.89078,1073.595945,738.5640883,12290.62009,1070.292632,1.895788,0.07461538462,6.06432,116.4188,0.39828,4.53216,OR3
DDH-0005,130,135,738.3269882,12292.48085,1068.639961,738.5640883,12290.62009,1070.292632,738.073281,12294.33891,1066.986714,0.165604,,0,17.7276,0.05775,3.971863636,OR4
DDH-0005,135,140,737.8029783,12296.19418,1065.332966,738.073281,12294.33891,1066.986714,737.5160924,12298.04658,1063.678791,0.620003,,0,58.23844,0.03473726542,3.365506522,A
DDH-0005,140,145,737.2126361,12299.89602,1062.024265,737.5160924,12298.04658,1063.678791,736.8926234,12301.74242,1060.369462,0.6023666667,,0,42.382,0.1806,4.2225,
DDH-0005,145,150,736.5643372,12303.58727,1058.714547,736.8926234,12301.74242,1060.369462,736.236051,12305.43212,1057.059631,0.24108,,0,19.258,0.0792,4.3002,
DDH-0005,150,151.05,736.167111,12305.81954,1056.712099,736.236051,12305.43212,1057.059631,736.0981709,12306.20696,1056.364567,0.0157,,0,19.25,0.009,4.229,
DDH-0006,0,5,661.7699453,12192.24671,1154.814817,661.785,12190.704,1156.782,661.754403,12193.78913,1152.847404,,,,,,,C
DDH-0006,5,10,661.738373,12195.33125,1150.879761,661.754403,12193.78913,1152.847404,661.7218553,12196.87307,1148.911889,,,,,,,C
DDH-0006,10,15,661.70485,12198.41459,1146.943788,661.7218553,12196.87307,1148.911889,661.6873571,12199.95581,1144.975457,0.0234,,0,57.76,0.052,2.601,C
DDH-0006,15,20,661.6693765,12201.49673,1143.006898,661.6873571,12199.95581,1144.975457,661.6509083,12203.03736,1141.038109,0.1826415094,,0,828.8043396,0.9574150943,2.804,OR2
DDH-0006,20,25,661.6319524,12204.57769,1139.069091,661.6509083,12203.03736,1141.038109,661.6125089,12206.11772,1137.099845,1.3832664,1.730573333,56.402472,5139.88328,5.625896,3.35252,OR2
DDH-0006,25,30,661.5925778,12207.65745,1135.13037,661.6125089,12206.11772,1137.099845,661.572159,12209.19688,1133.160667,0.3153762,3.034,12.07502,1610.94766,1.0139,2.955012,OR2
DDH-0006,30,35,661.5512525,12210.73601,1131.190735,661.572159,12209.19688,1133.160667,661.5298585,12212.27485,1129.220574,2.191978,0.9587243243,66.920808,157.94898,2.994735577,3.340634,OR2
DDH-0006,35,40,661.5079768,12213.81338,1127.250186,661.5298585,12212.27485,1129.220574,661.4856074,12215.35162,1125.27957,2.366124,0.51391,33.32565,129.6005,0.5953225806,4.05195,OR3
DDH-0006,40,45,661.4627504,12216.88956,1123.308725,661.4856074,12215.35162,1125.27957,661.4394058,12218.42719,1121.337653,6.4204258,0.663224,91.934526,608.32864,3.607132,3.689898,OR2
DDH-0006,45,50,661.4155736,12219.96453,1119.366353,661.4394058,12218.42719,1121.337653,661.3912537,12221.50157,1117.394826,2.3876832,0.60695,35.99632,138.2216,2.318336,3.265336,OR3
DDH-0006,50,55,661.3664462,12223.03831,1115.423071,661.3912537,12221.50157,1117.394826,661.3411511,12224.57475,1113.451089,1.734395571,14.849,53.82018,667.3933,1.795832,3.215022,OR4
DDH-0006,55,60,661.3153684,12226.11089,1111.478879,661.3411511,12224.57475,1113.451089,661.289098,12227.64673,1109.506443,3.165212,6.664026316,197.07186,1910.53,5.79532,3.75804,B
DDH-0006,60,65,661.26234,12229.18227,1107.533779,661.289098,12227.64673,1109.506443,661.2350944,12230.71751,1105.560889,1.399668421,1.803,133.5877053,1576.635158,4.340884211,3.761810526,B
DDH-0006,65,70,661.2073612,12232.25245,1103.587772,661.2350944,12230.71751,1105.560889,661.1791403,12233.78709,1101.614428,0.9868782,1.803,43.279588,412.88752,2.342914,3.66595,OR2
DDH-0006,70,75,661.1504318,12235.32143,1099.640858,661.1791403,12233.78709,1101.614428,661.1212358,12236.85547,1097.667062,1.167213,,0,379.8422,0.79334,3.16695,OR2
DDH-0006,75,80,661.0915521,12238.38921,1095.693039,661.1212358,12236.85547,1097.667062,661.0613808,12239.92264,1093.71879,1.458564348,3.168546296,32.337852,349.01608,0.722988,3.301062,B
DDH-0006,80,85,661.0307219,12241.45578,1091.744315,661.0613808,12239.92264,1093.71879,660.9995754,12242.98862,1089.769614,4.1888406,1.586126,92.791312,471.40582,6.734924,4.38847,OR2
DDH-0006,85,90,660.9679413,12244.52115,1087.794688,660.9995754,12242.98862,1089.769614,660.9358195,12246.05339,1085.819536,2.072481481,0.9309649123,24.209968,204.33536,0.9038625,3.58546,A
DDH-0006,90,95,660.9032102,12247.58532,1083.844158,660.9358195,12246.05339,1085.819536,660.8701133,12249.11695,1081.868555,3.799736,1.947372493,108.4581,671.65708,5.011232,4.20045,OR1
DDH-0006,95,100,660.8365288,12250.64828,1079.892726,660.8701133,12249.11695,1081.868555,660.8024567,12252.17931,1077.916673,6.296774167,5.478357923,141.5383676,2979.0608,3.514212821,4.113754,A
DDH-0006,100,105,660.767897,12253.71004,1075.940394,660.8024567,12252.17931,1077.916673,660.7328497,12255.24047,1073.96389,6.253589,1.320576471,93.942768,372.7829224,2.738648,3.980538,OR1
DDH-0006,105,110,660.6971382,12256.77096,1071.987452,660.7328497,12255.24047,1073.96389,660.6597835,12258.30358,1070.012689,9.481745,1.664554,107.1385714,220.74796,2.01463,4.237086,OR1
DDH-0006,110,115,660.6206352,12259.83863,1068.039854,660.6597835,12258.30358,1070.012689,660.5796934,12261.37611,1066.068949,4.5811514,0.639544,9.652217277,63.3583,0.679672,4.440948,
DDH-0006,115,120,660.5369581,12262.91603,1064.099979,660.5796934,12261.37611,1066.068949,660.4924294,12264.45836,1062.132948,11.0558656,0.3586819572,39.482096,52.45878,0.661682,4.334319149,
DDH-0006,120,125,660.4461075,12266.00312,1060.16786,660.4924294,12264.45836,1062.132948,660.3979923,12267.5503,1058.204719,1.269965,,0,58.5546,0.14401,4.34902,OR4
DDH-0006,125,130,660.3480841,12269.0999,1056.24353,660.3979923,12267.5503,1058.204719,660.2963829,12270.6519,1054.284295,1.9297816,,0,87.11802,0.162842,3.916706494,OR4
DDH-0006,130,135,660.2428889,12272.20632,1052.32702,660.2963829,12270.6519,1054.284295,660.187602,12273.76314,1050.371708,0.06734067797,,0,93.63881356,0.04415254237,4.067076923,OR4
DDH-0006,135,140,660.1305226,12275.32237,1048.418363,660.187602,12273.76314,1050.371708,660.0716506,12276.88399,1046.466989,,,,,,,N
DDH-0006,140,145,660.0112285,12278.44769,1044.517323,660.0716506,12276.88399,1046.466989,659.9505999,12280.01167,1042.567885,,,,,,,N
DDH-0006,145,150,659.8899713,12281.57564,1040.618447,659.9505999,12280.01167,1042.567885,659.8293428,12283.13962,1038.669009,,,,,,,N
DDH-0006,150,153.4,659.7881153,12284.20312,1037.343391,659.8293428,12283.13962,1038.669009,659.7468879,12285.26662,1036.017773,,,,,,,N
DDH-0007,0,5,623.4370153,12190.54278,1159.401809,623.468,12188.119,1158.79,623.406683,12192.96582,1160.016623,,,,,,,C
DDH-0007,5,10,623.3770031,12195.38809,1160.63444,623.406683,12192.96582,1160.016623,623.3479756,12197.80961,1161.255259,,,,,,,C
DDH-0007,10,15,623.3196005,12200.23036,1161.87908,623.3479756,12197.80961,1161.255259,623.291878,12202.65034,1162.505901,,,,,,,C
DDH-0007,15,20,623.2648081,12205.06956,1163.135721,623.291878,12202.65034,1162.505901,623.2383908,12207.488,1163.768539,,,,,,,C
DDH-0007,20,25,623.2126261,12209.90565,1164.404355,623.2383908,12207.488,1163.768539,623.1875141,12212.32253,1165.043167,,,,,,,C
DDH-0007,25,30,623.1630548,12214.73862,1165.684974,623.1875141,12212.32253,1165.043167,623.1392484,12217.15392,1166.329775,,,,,,,C
DDH-0007,30,35,623.1160947,12219.56842,1166.977569,623.1392484,12217.15392,1166.329775,623.0935939,12221.98212,1167.628356,,,,,,,C
DDH-0007,35,40,623.0717459,12224.39503,1168.282133,623.0935939,12221.98212,1167.628356,623.0505509,12226.80712,1168.938901,,,,,,,C
DDH-0007,40,45,623.0300089,12229.21841,1169.598657,623.0505509,12226.80712,1168.938901,623.0101198,12231.62888,1170.261402,,,,,,,A
DDH-0007,45,50,622.9908837,12234.03853,1170.927133,623.0101198,12231.62888,1170.261402,622.9723007,12236.44737,1171.59585,,,,,,,A
DDH-0007,50,55,622.9543708,12238.85537,1172.267552,622.9723007,12236.44737,1171.59585,622.937094,12241.26255,1172.942238,,,,,,,A
DDH-0007,55,60,622.9204703,12243.66889,1173.619905,622.937094,12241.26255,1172.942238,622.9044998,12246.0744,1174.300555,,,,,,,B
DDH-0007,60,65,622.8891825,12248.47906,1174.984185,622.9044998,12246.0744,1174.300555,622.8745183,12250.88288,1175.670794,,,,,,,B
DDH-0007,65,70,622.8605074,12253.28586,1176.360381,622.8745183,12250.88288,1175.670794,622.8471498,12255.68797,1177.052945,,,,,,,B
DDH-0007,70,75,622.8344455,12258.08924,1177.748486,622.8471498,12255.68797,1177.052945,622.8223944,12260.48964,1178.447001,,,,,,,B
DDH-0007,75,80,622.8109967,12262.88918,1179.14849,622.8223944,12260.48964,1178.447001,622.8002523,12265.28785,1179.852951,,,,,,,B
DDH-0007,80,85,622.7901613,12267.68565,1180.560384,622.8002523,12265.28785,1179.852951,622.7807236,12270.08257,1181.270787,,,,,,,B
DDH-0007,85,90,622.7719393,12272.47861,1181.98416,622.7807236,12270.08257,1181.270787,622.7638085,12274.87377,1182.7005,6.637343878,2.389173469,128.1971837,1114.623776,5.820020408,4.426132653,B
DDH-0007,90,95,622.756331,12277.26804,1183.419808,622.7638085,12274.87377,1182.7005,622.7495069,12279.66142,1184.142081,5.701296912,3.058276,73.169662,836.18074,7.47323,4.278154,OR1
DDH-0007,95,100,622.7433363,12282.05391,1184.867319,622.7495069,12279.66142,1184.142081,622.7378192,12284.4455,1185.59552,6.3442862,0.395618,21.353268,166.08748,1.089824,4.352052,OR3
DDH-0007,100,105,622.7321655,12286.83698,1186.32406,622.7378192,12284.4455,1185.59552,622.7242372,12289.23051,1187.045831,2.461985819,0.48299,2.19156,75.86102,0.29132,4.118004124,OR5
DDH-0007,105,110,622.7139149,12291.62618,1187.760431,622.7242372,12289.23051,1187.045831,622.7011986,12294.02397,1188.467852,0.8630778,0.1388697572,0,42.86169761,0.106788,4.519229759,OR5
DDH-0007,110,115,622.6860885,12296.42385,1189.168086,622.7011986,12294.02397,1188.467852,622.6685847,12298.82581,1189.861128,0.1973806,,0,21.56904,0.042176,4.282596,OR4
DDH-0007,115,120,622.6486875,12301.22981,1190.54697,622.6685847,12298.82581,1189.861128,622.6263969,12303.63583,1191.225605,0.217820332,,0,21.59506,0.294048,3.67481,OR4
DDH-0007,120,125,622.6017133,12306.04385,1191.897027,622.6263969,12303.63583,1191.225605,622.5746368,12308.45385,1192.561229,0.01562903226,,6.82906,50.0142,0.147296,4.379612,OR4
DDH-0007,125,130,622.5451677,12310.8658,1193.218205,622.5746368,12308.45385,1192.561229,622.5133064,12313.27968,1193.867948,0.0383648,,19.380564,434.56204,0.555356,4.46594,OR4
DDH-0007,130,135,622.4796731,12315.69498,1194.512329,622.5133064,12313.27968,1193.867948,622.445946,12318.11035,1195.156425,0.0363146,,0.933888,45.29584,0.369596,3.490696,L
DDH-0007,135,139.51,622.4155242,12320.28901,1195.737401,622.445946,12318.11035,1195.156425,622.3851023,12322.46767,1196.318376,0.2847478936,,0,28.08175166,0.3826807095,3.376840355,L
DDH-0008,0,5,900.217007,12245.78803,1227.351658,899.932,12243.652,1228.619,900.502014,12247.92406,1226.084316,,,,,,,
DDH-0008,5,10,900.787021,12250.06008,1224.816975,900.502014,12247.92406,1226.084316,901.072028,12252.19611,1223.549633,,,,,,,
DDH-0008,10,15,901.357035,12254.33214,1222.282291,901.072028,12252.19611,1223.549633,901.642042,12256.46817,1221.014949,,,,,,,
DDH-0008,15,20,901.9270489,12258.6042,1219.747608,901.642042,12256.46817,1221.014949,902.2120559,12260.74022,1218.480266,,,,,,,
DDH-0008,20,25,902.4970629,12262.87625,1217.212924,902.2120559,12260.74022,1218.480266,902.7820699,12265.01228,1215.945582,,,,,,,
DDH-0008,25,30,903.0670769,12267.14831,1214.678241,902.7820699,12265.01228,1215.945582,903.3520839,12269.28434,1213.410899,,,,,,,
DDH-0008,30,35,903.6370909,12271.42036,1212.143557,903.3520839,12269.28434,1213.410899,903.9220979,12273.55639,1210.876215,,,,,,,
DDH-0008,35,40,904.2071049,12275.69242,1209.608873,903.9220979,12273.55639,1210.876215,904.4921119,12277.82845,1208.341532,,,,,,,
DDH-0008,40,45,904.7771189,12279.96448,1207.07419,904.4921119,12277.82845,1208.341532,905.0621259,12282.1005,1205.806848,,,,,,,C
DDH-0008,45,50,905.3471329,12284.23653,1204.539506,905.0621259,12282.1005,1205.806848,905.6321398,12286.37256,1203.272165,,,,,,,C
DDH-0008,50,55,905.9171468,12288.50859,1202.004823,905.6321398,12286.37256,1203.272165,906.2021538,12290.64462,1200.737481,,,,,,,C
DDH-0008,55,60,906.4871608,12292.78065,1199.470139,906.2021538,12290.64462,1200.737481,906.7721678,12294.91667,1198.202797,,,,,,,C
DDH-0008,60,65,907.0571748,12297.0527,1196.935456,906.7721678,12294.91667,1198.202797,907.3421818,12299.18873,1195.668114,,,,,,,C
DDH-0008,65,70,907.6140876,12301.32592,1194.39987,907.3421818,12299.18873,1195.668114,907.8597714,12303.46526,1193.129917,,,,,,,C
DDH-0008,70,75,908.0792059,12305.60653,1191.858394,907.8597714,12303.46526,1193.129917,908.2723666,12307.74948,1190.585445,,,,,,,C
DDH-0008,75,80,908.4392321,12309.89387,1189.31121,908.2723666,12307.74948,1190.585445,908.5797837,12312.03947,1188.035832,,,,,,,C
DDH-0008,80,85,908.694006,12314.18604,1186.759451,908.5797837,12312.03947,1188.035832,908.7818861,12316.33333,1185.48221,1.1117812,2.198446,209.471554,2383.21152,2.285122302,3.718456,OR1
DDH-0008,85,90,908.8434143,12318.48112,1184.204252,908.7818861,12316.33333,1185.48221,908.8785837,12320.62915,1182.925717,1.63248,2.7348,78.2344,2279.738,3.094,4.4742,OR2
DDH-0008,90,95,908.8873905,12322.7772,1181.646749,908.8785837,12320.62915,1182.925717,908.8698337,12324.92502,1180.36749,2.1944575,2.238975,74.2438,1828.79875,4.517125,4.3005,OR2
DDH-0008,95,100,908.8390128,12327.07236,1179.087664,908.8698337,12324.92502,1180.36749,908.808027,12329.21915,1177.806901,6.81538,2.0244,60.7686,543.8325,3.923,3.9384,OR2
DDH-0008,100,105,908.7768761,12331.36537,1176.525201,908.808027,12329.21915,1177.806901,908.7455601,12333.51103,1175.242565,3.64558,1.14925,23.1578,223.376,1.7634,4.2852,OR3
DDH-0008,105,110,908.7140792,12335.65613,1173.958993,908.7455601,12333.51103,1175.242565,908.6824332,12337.80067,1172.674484,3.500732,,0,171.7904,0.44632,4.27245,OR3
DDH-0008,110,115,908.6506221,12339.94464,1171.38904,908.6824332,12337.80067,1172.674484,908.6186461,12342.08805,1170.102661,1.15452,,0,50.0692,0.093025,4.40854,OR4
DDH-0008,115,120,908.5865051,12344.2309,1168.815346,908.6186461,12342.08805,1170.102661,908.554199,12346.37318,1167.527096,0.17684,,0,38.556,0.004,4.3748,OR4
DDH-0008,120,125,908.5217313,12348.51491,1166.237931,908.554199,12346.37318,1167.527096,908.4892108,12350.65645,1164.948466,0.0582,,0,38.519,0.004,4.3439,OR4
DDH-0008,125,126.5,908.4794546,12351.29892,1164.561627,908.4892108,12350.65645,1164.948466,908.4696985,12351.94138,1164.174787,0,,0,38.55,0.009,,OR4
DDH-0009,0,5,743.5527564,12196.24945,1156.001406,743.592,12193.756,1156.178,743.5168454,12198.74306,1155.826499,,,,,,,D
DDH-0009,5,10,743.4842672,12201.23684,1155.653279,743.5168454,12198.74306,1155.826499,743.4550219,12203.73078,1155.481748,,,,,,,B
DDH-0009,10,15,743.4291095,12206.22487,1155.311905,743.4550219,12203.73078,1155.481748,743.4065301,12208.7191,1155.143751,,,,,,,D
DDH-0009,15,20,743.3872837,12211.21348,1154.977287,743.4065301,12208.7191,1155.143751,743.3713704,12213.70799,1154.812512,,,,,,,D
DDH-0009,20,25,743.3587901,12216.20264,1154.649427,743.3713704,12213.70799,1154.812512,743.349543,12218.6974,1154.488033,,,,,,,D
DDH-0009,25,30,743.3436291,12221.19229,1154.328329,743.349543,12218.6974,1154.488033,743.3410483,12223.68729,1154.170316,,,,,,,D
DDH-0009,30,35,743.3418007,12226.1824,1154.013995,743.3410483,12223.68729,1154.170316,743.3458863,12228.67761,1153.859365,,,,,,,D
DDH-0009,35,40,743.353305,12231.17291,1153.706428,743.3458863,12228.67761,1153.859365,743.3640569,12233.66831,1153.555183,,,,,,,D
DDH-0009,40,45,743.3781418,12236.16379,1153.405631,743.3640569,12233.66831,1153.555183,743.3955599,12238.65936,1153.257772,,,,,,,D
